longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-123.08778630440688,37.255384636547795,45.72493480172754,2008.048884425594,418.405191220113,865.156689716036,382.0689686769773,2.939586453855856,262670.466571703
-118.11178885804235,33.893137928267095,34.427513128041376,175.07994355595042,45.43408510788407,162.8463465738928,62.145633686502094,4.808780912655551,123521.54697276438
-122.84580178546365,38.12048035876205,30.322908734392353,1164.9047867878066,202.76949814990726,581.4666248774365,175.28321496449394,3.8203330681766343,275551.5095109011
-118.40938609836856,34.17064469815913,27.008923148847792,3277.8943691013446,648.1714859360044,1382.417845474548,615.1634320389226,3.876343810186665,366200.1508654021
-123.81162608995221,41.09,24.452090302252078,6730.46612634883,1207.3384565373951,3210.7322080785298,1086.6407890430305,4.079893668805711,117968.7213708075
-121.94010408052993,37.024127526810496,20.5464597776337,2559.270279293858,464.98097802705377,1007.7564331024762,409.46525254572344,4.386049914506832,279411.5692087463
-116.9686505177483,33.06195188147966,33.07199523908579,2597.9067342908547,582.0379010774683,1415.8527284908619,528.2651653635003,4.023236964381758,188818.26861876057
-118.05812040823022,34.41953171881717,20.891487845680455,11196.635237087317,2695.067512271476,3456.37761879768,2258.5887851606417,6.646052684936229,500001.0
-116.89709899875598,33.107561403026736,12.291419363513237,1547.3438087505058,210.95076204118436,592.2320569991637,190.73197540746136,8.181931558385388,500001.0
-117.80039945075931,34.17362678018206,34.06403435183347,2308.3390249430504,597.1030045184511,3026.9744179863155,570.4348695400014,3.8759362726326874,151477.60671183292
-122.3987999116238,37.44247573571546,32.86668788025232,1866.4078858964633,363.2198982718895,916.9302430605384,370.24280838239883,4.950025230681947,302149.92091684625
-117.24196021101321,32.79794145451485,17.97275105300128,2202.144245800052,660.4524389525081,872.6658036742589,579.4781553489966,3.7975091635000213,112280.0192796058
-117.5247818546109,33.92895843268533,15.265404020389989,4930.199609988836,931.9559063391555,3167.022663333961,882.3956402172821,3.645956683952705,87596.60848525963
-117.4509761893761,33.7415161518843,9.461686814019014,17579.0,3038.572684874381,6953.371184678672,2611.479576630032,6.853904812079026,380925.3198601128
-122.03935733416628,37.86098399246886,37.43708153151725,1270.0389866655062,290.6179716096242,549.2944074724883,176.32088389424493,2.13312189703005,93895.42272654353
-120.65452728085857,37.82405196538599,23.239670375485254,2328.5617884222097,495.16981533253727,1062.5688112052217,450.7586618112514,1.7408975208571145,89408.84257873136
-118.16307090148717,33.80878165590445,40.536769778692964,2087.8005487510327,921.5051938430995,1282.1353896171395,814.047968102554,1.3672365644017996,135444.29346617774
-117.74131265471054,34.09116280768286,38.61470646916587,1846.3027959744206,321.4677778908953,1085.2663392401041,314.20519935722854,5.810068300689056,219308.43485784892
-120.42428533775868,34.86015394581707,31.863722571883123,1983.3408844795242,314.381007230125,859.6185187994744,278.5040091433897,5.041476864138465,157847.82888800575
-122.21521312027862,37.15566879755402,20.850451806855563,2977.919887879184,484.71058526241796,1613.8869631453665,483.6829948053786,5.172347024414496,223273.70075707158
-118.61850443551148,34.24307554729737,5.437820704842855,5560.452624425191,673.7979019434642,2353.5216601482484,701.5396286504488,9.792358339637634,500001.0
-122.83051173675521,36.51917250353203,11.426418912452574,2648.0731287948183,416.9054663565724,1127.1362694720333,393.1093324217377,4.106071498801597,238654.42079089954
-116.97644649286157,33.002761514376665,36.66797672764204,2542.4118732087404,426.27343432029323,1145.9337000716332,427.8653595086375,4.038892502349325,196898.9214728235
-122.4732751417348,37.81707656571387,38.53780551340654,2909.443936521506,460.8994051952976,1034.5296248494963,454.2191594781693,4.886496137049139,236010.68510632997
-118.56205374738137,34.10232504857277,22.442337787701216,3278.7533099505863,1099.7126220996786,4296.35340183908,1045.2714502097617,1.824618085969211,170424.99460223547
-118.1109168173929,34.11957189235093,39.039054246543785,2045.6050516225816,470.40483790264807,1387.3101962642254,478.6618342225427,4.592076110081122,233763.9377201514
-121.77663383028501,38.38411159132714,47.262276450835714,32.0,18.0,63.0,34.0,1.3945073444848108,50000.0
-117.9051060979789,34.29821541998913,39.75729998708008,6997.321581542383,1073.3139124104798,2589.6033950963356,962.6138609361326,7.872937239037506,500001.0
-121.45470768406561,38.5312864235024,15.406056321865252,7262.429486182111,1331.1220550635421,3012.75684570104,1213.8241449396414,3.5359049170203702,203232.0943667905
-117.25493263949589,34.258800083639144,27.184086047200534,2068.990559410477,429.10159034540885,769.965956492638,281.74060638500356,3.1448266208707936,90079.68695619768
-120.90848773267861,38.39370675133964,37.54410495290248,3623.226391026895,708.1109511354224,2204.2241594499465,692.9120964458272,3.357435839170476,138063.3344923532
-121.18218310953114,37.94994318556289,7.352189629649484,7970.228592076576,1388.1191877576862,4166.281616071852,1318.9169197752458,5.414694537383263,213789.2244004275
-120.53826493702562,39.22697401838745,52.0,3295.644329772549,639.4856467537518,1337.3518371318921,612.8074860603273,4.870417755776889,207679.78221192496
-117.4504280428846,34.00704222182934,16.29899839427803,5240.529138802376,977.2683296925957,3385.0977197707884,916.7203722486719,3.808714696798486,95940.81477601865
-122.45380283931628,39.10772883723288,34.582135306348505,823.1173331388461,217.96943597643553,641.4325945701482,209.3465942301178,1.1282703278007777,225873.74921542138
-118.37320500108362,33.57907638238182,30.866114313646865,1166.4295489149308,230.33648925050204,723.5948540721497,216.97025560953367,3.334846038301738,141562.28239625428
-122.01081578601182,37.900990566911126,2.897738474627637,2055.4803808135644,574.8503192996317,874.0297208098848,439.8905868160922,3.9280291098730395,161601.44386769852
-118.19225065164274,33.76910835167001,33.49631190888979,1430.0548116714958,280.88388055712323,846.7594657003879,265.1436709690784,3.730949071179324,161869.5186480119
-118.47714867918494,33.69747618073258,31.44257847796182,4609.794962996001,724.7018505135827,1889.9483718763133,698.5358284242649,6.620755116579873,464719.9471746469
-118.34644641630857,33.642662445867444,29.94689121258112,764.2956225556909,129.670770951735,522.5502720045386,130.1342139616289,3.5962126906012384,140365.14235051133
-121.83588608302405,38.105072941592816,26.511626829621562,6762.827657970402,1751.6278325224746,4450.88203795762,1810.1771686752932,4.060604714846939,297095.3575850503
-117.51823161604571,32.58,25.08375462702454,1797.2436836797037,428.51912180415286,1041.786325891716,381.9564493594964,2.8202222785208173,127142.64027874212
-118.73906060358183,33.28737580519811,25.275107528224453,650.2719651983446,115.10607762902572,678.6111704387022,109.88361619025613,3.0949486638396717,89816.02558512494
-122.0623379886323,38.83148070263615,22.87563765286364,2577.614287293998,557.7376062437081,1225.8679373679288,530.4601923440218,1.2637784396497223,50000.0
-118.27417416751287,33.648593299594005,33.90440765938928,1285.9583352888271,230.72670408809145,644.8694195336329,226.61815354439287,4.115607558089078,209820.34535157224
-122.37819730603537,37.03189866359134,38.010535118270404,1601.1350888593906,325.33007875699747,755.1847988716071,301.93090847719105,3.8444937556061194,224598.12944171944
-117.89776643492743,34.135388576943164,29.811602729511293,7701.480791215015,2023.7448469526748,4835.114564204576,1825.9787384614322,3.080820523786719,185728.63200317134
-121.81014463868858,36.86305660038763,43.521636624224975,871.0535373996643,299.80676646279755,1298.5996147585777,292.238529897646,2.005459334954625,117706.65083732823
-118.35393887272676,33.9663651852271,17.084255896282734,3439.8302175379886,937.6937496360641,2372.413256079916,812.798061923548,3.0525676053546356,129880.197761866
-114.98474346734152,32.93304960160447,36.11833143444664,3068.320808908621,595.7102980124963,1726.1953870292443,560.7983245993931,3.527316908593419,92555.21870168069
-118.01171096894137,34.181714767249034,42.99259092598129,2727.4875990096225,544.0757082409788,1540.4801869355024,541.1798109183487,4.095882410332616,264863.5985340832
-116.94635494509875,33.08536591706429,33.396064606573304,2630.3882757194415,588.2658974677425,1431.0279677426197,534.2006617207005,4.072041228957429,191320.34421164735
-118.60490149896444,33.80180965159917,48.149618466175035,1044.0754423152437,112.00299596423906,366.69767325017506,107.47829119106922,9.139321136565036,456785.421136711
-118.4207267236771,33.91271533778706,29.099868197079022,2627.549386432739,1172.3330063471487,3742.5867360153247,1066.4092352766006,1.7668435639339706,214529.4575657801
-121.50772721327674,37.478491272630464,25.21037316616608,2032.6523443283231,459.4169180655214,656.2269988984897,435.33086194264087,2.853262986081809,151544.3402402322
-118.83515625035648,33.46448593616224,32.203966528841306,471.37169981307557,209.95697957562305,1124.1069740525757,254.89614427107313,0.8440331607023497,89087.56250851564
-118.70834231637211,33.805186309842064,31.227497025593447,2454.651014771681,527.2815770968488,891.5173702536571,491.5891649712668,3.584869625522131,312334.7943563758
-120.27774358550073,37.44427500384597,36.738666305643925,2216.266892533233,411.41385691401035,1034.4167576888688,387.8445634141394,2.9962400222375765,101223.89921408963
-117.81466540159325,33.48958238007921,14.406033110950045,2203.9484938189835,692.9696180745409,1597.754803488378,633.0658048110909,3.397401262044559,303893.68189755373
-122.01945259285496,41.09,24.106980609508767,2825.6189285104942,528.4340293648613,1580.1277909766611,561.5017932957007,3.140549944397238,138382.65118511338
-118.10679818815046,34.25289382868803,48.8082162296365,1667.4681082342024,510.9685706084491,2081.3016715831686,536.4339177765082,2.564312319419235,179381.68297484188
-122.19585528588054,38.22888938038924,19.023478983042228,7606.077195575642,1463.4787040462909,5491.005451361687,1539.6733282867453,1.4388252886140043,187297.5500222404
-117.15290558679494,33.1519651785395,17.34971209807126,2935.4530254313695,503.12214054609535,1453.086257283247,467.848339710379,4.5411364306789315,224296.22434483157
-118.03307976242927,34.33131366249371,39.17042707852444,3607.002790501965,1109.8538638655177,2571.926997526325,933.4540065982005,2.732658826145255,146199.04394540418
-122.3863647064909,37.81951509340289,52.0,1169.284098590541,288.8331903860714,537.9597147085287,293.3713711535426,2.4966555400408055,351942.75972580776
-118.37338183843279,33.67491050372365,27.607761282798997,3390.9951939837,710.7733081795864,2027.5548584100666,693.2614876196833,2.7128349431090975,192009.19472470367
-121.6600859425256,37.45569245239338,49.0518749859135,10964.329141914583,2198.841270415718,4343.814833383399,1995.5652804619435,5.691706890398638,500001.0
